estimand,level,unit,estimate,lower,upper,sex,age_band
mean_income_adults,county,2,29070.0152309068,12979.42074553314,45160.60971628046,,
mean_income_adults,county,3,29510.746049620357,15046.522165050308,43974.969934190405,,
mean_income_adults,county,4,26769.922740928247,18048.498822462247,35491.34665939424,,
mean_income_adults,county,5,28716.552695824223,16195.110848937431,41237.994542711014,,
mean_income_adults,county,6,27445.386639114837,19001.89091507246,35888.882363157216,,
mean_income_adults,county,7,25646.403292825675,16645.96442035961,34646.84216529174,,
mean_income_adults,county,8,30541.37365996906,21243.981008107017,39838.7663118311,,
mean_income_adults,county,9,27463.710195923686,18607.979500280053,36319.44089156732,,
mean_income_adults,county,10,43642.05061531693,22829.992245580994,64454.10898505287,,
mean_income_adults,county,11,32153.991677182396,14838.516574649588,49469.46677971521,,
mean_income_adults,county,12,25855.19011007462,17869.956800111795,33840.42342003745,,
mean_income_adults,county,13,21835.131183689235,11298.865424934405,32371.396942444066,,
mean_income_adults,county,14,25316.769200649796,13748.948838841472,36884.58956245812,,
mean_income_adults,county,15,22076.996907312943,11467.892150749305,32686.10166387658,,
mean_income_adults,county,16,28034.32011210121,18385.095657442194,37683.544566760225,,
mean_income_adults,nation,0,28082.28437319288,21530.97891391456,34633.5898324712,,
mean_income_adults,state,0,29842.90976602062,22375.207924298855,37310.61160774239,,
mean_income_adults,state,1,25805.53934975614,18151.97437787043,33459.104321641855,,
mean_income_adults,state,2,31840.640098156913,16305.232457730966,47376.047738582856,,
mean_income_adults,state,3,29510.746049620357,16277.858780562734,42743.63331867798,,
mean_income_adults,state,4,27115.29434535169,19704.450463178106,34526.13822752527,,
mean_income_adults,state,5,24936.919544052264,14725.189758844259,35148.64932926027,,
median_household_income,county,0,37457.202152196456,25070.871228075648,49843.53307631727,,
median_household_income,county,1,26989.077285568477,18977.873683119255,35000.280888017696,,
median_household_income,county,2,31356.173632814174,2674.737538270656,60037.60972735769,,
median_household_income,county,3,33326.53024596153,17607.930118168057,49045.130373755,,
median_household_income,county,4,30003.367737020093,20055.03940499516,39951.69606904502,,
median_household_income,county,5,33687.38174896969,22165.166587901265,45209.59691003811,,
median_household_income,county,6,30181.832693951234,19734.659476202436,40629.005911700035,,
median_household_income,county,7,26409.840579416337,18568.043077829057,34251.63808100361,,
median_household_income,county,8,32096.83001179084,21421.096547750374,42772.56347583131,,
median_household_income,county,9,26113.443704530855,17454.91196470944,34771.97544435227,,
median_household_income,county,10,47722.213919123846,12206.456156867622,83237.97168138006,,
median_household_income,county,11,28664.446029158724,1107.0528896256073,56221.83916869184,,
median_household_income,county,12,35611.51640293789,23644.04882793386,47578.98397794191,,
median_household_income,county,13,24290.99592701777,15948.011521495244,32633.980332540297,,
median_household_income,county,14,26390.916990115424,17337.432424795086,35444.40155543576,,
median_household_income,county,15,18894.814755019175,12377.607352441366,25412.022157596984,,
median_household_income,county,16,25088.639215208375,17633.24604398679,32544.03238642996,,
median_household_income,nation,0,29493.592849656518,19962.08529205196,39025.100407261074,,
median_household_income,state,0,33492.02609925398,23714.26685968923,43269.78533881872,,
median_household_income,state,1,26725.398032414443,20144.89910218312,33305.89696264577,,
median_household_income,state,2,31851.600707158577,4038.762703944325,59664.43871037283,,
median_household_income,state,3,33326.53024596153,18791.431979346322,47861.62851257673,,
median_household_income,state,4,28427.928993837388,20243.801088982116,36612.05689869266,,
median_household_income,state,5,26390.916990115424,18463.823850127286,34318.01013010356,,
tertiary_share_25_plus,county,0,0.5432324640085302,0.515608046033955,0.5708568819831054,,
tertiary_share_25_plus,county,1,0.42331322931779325,0.3993487557068587,0.4472777029287278,,
tertiary_share_25_plus,county,2,0.43815866493032385,0.4130587645195386,0.4632585653411091,,
tertiary_share_25_plus,county,3,0.4501727740218403,0.4208441726286986,0.479501375414982,,
tertiary_share_25_plus,county,4,0.4681612685744994,0.44162849615718086,0.49469404099181796,,
tertiary_share_25_plus,county,5,0.4480151520351104,0.4203726396828355,0.47565766438738527,,
tertiary_share_25_plus,county,6,0.48980578764924243,0.4634920161243442,0.5161195591741407,,
tertiary_share_25_plus,county,7,0.41573259506314436,0.3887756420660574,0.4426895480602313,,
tertiary_share_25_plus,county,8,0.49602682113859986,0.46853085572207104,0.5235227865551287,,
tertiary_share_25_plus,county,9,0.45784391534695856,0.4313671008708507,0.48432072982306645,,
tertiary_share_25_plus,county,10,0.40371233710291937,0.3671552793218107,0.44026939488402805,,
tertiary_share_25_plus,county,11,0.4387423098895236,0.4089305201257047,0.46855409965334255,,
tertiary_share_25_plus,county,12,0.46936737651170357,0.41964735679603477,0.5190873962273723,,
tertiary_share_25_plus,county,13,0.39621339126122196,0.3621020510204304,0.4303247315020135,,
tertiary_share_25_plus,county,14,0.42438330571246,0.37161232146132384,0.4771542899635962,,
tertiary_share_25_plus,county,15,0.4183142947614812,0.38950130186850085,0.4471272876544615,,
tertiary_share_25_plus,county,16,0.42132959135116765,0.3803126180777041,0.4623465646246312,,
tertiary_share_25_plus,nation,0,0.453199083419387,0.43255921504248174,0.4738389517962923,,
tertiary_share_25_plus,state,0,0.5069215627457458,0.4844293700717576,0.529413755419734,,
tertiary_share_25_plus,state,1,0.4207800310755125,0.3983209250784592,0.4432391370725658,,
tertiary_share_25_plus,state,2,0.43371133362731384,0.4106002637012605,0.4568224035533672,,
tertiary_share_25_plus,state,3,0.4501727740218403,0.4208441726286986,0.479501375414982,,
tertiary_share_25_plus,state,4,0.46302522754068937,0.4395461487413522,0.4865043063400265,,
tertiary_share_25_plus,state,5,0.4267682908640777,0.40337335117841083,0.45016323054974455,,
person_years_exposure,county,0,2696.348976027496,2472.8050659268624,2881.728541848039,male,0-17
person_years_exposure,county,0,4011.6445560874627,3681.0841406124528,4277.299677521141,male,18-44
person_years_exposure,county,0,2559.210544868904,2318.6082747169394,2739.646959697239,male,45-64
person_years_exposure,county,0,760.1036540165749,635.1284942580475,857.391640563113,male,65-74
person_years_exposure,county,0,183.0343477444764,113.52643187334671,238.7232296642307,male,75-84
person_years_exposure,county,0,11.651996593309937,4.445837367184182,20.33108984217344,male,85+
person_years_exposure,county,0,6570.855100956367,5984.042103680828,7010.048374028341,male,18-64
person_years_exposure,county,0,954.7899983543613,763.752977343499,1108.4822337499222,male,65+
mortality_rate,county,0,0.000787378374934191,0.0,0.0021623334886114666,male,0-17
mortality_rate,county,0,0.0028742011602207896,0.0007441893373247047,0.006147513293328487,male,18-44
mortality_rate,county,0,0.01242696608921605,0.004120148367215467,0.0265409980127498,male,45-64
mortality_rate,county,0,0.06468571076461747,0.022395110430385216,0.1429858962185686,male,65-74
mortality_rate,county,0,0.1702281274809884,0.06288314887154754,0.4027640120595854,male,75-84
mortality_rate,county,0,0.26094725839425476,0.057680031060011946,0.8466905066579262,male,85+
qualifying_event_rate,county,0,0.01710085144437913,0.011392541803725162,0.02343186149214435,male,0-17
qualifying_event_rate,county,0,0.018893484767359716,0.013422864825024767,0.025594716587500788,male,18-44
qualifying_event_rate,county,0,0.03394715994027382,0.024871556858323027,0.04561387176137847,male,45-64
qualifying_event_rate,county,0,0.05970794803765658,0.04128404289567983,0.0818039994724769,male,65-74
qualifying_event_rate,county,0,0.06572398095159457,0.03489611802201316,0.10632291872398249,male,75-84
qualifying_event_rate,county,0,0.04422862537183271,0.0,0.1673187686687949,male,85+
person_years_exposure,county,0,2710.291200705523,2467.0571157623203,2907.3801978390707,female,0-17
person_years_exposure,county,0,4177.022683406042,3822.0513954787816,4443.965687552979,female,18-44
person_years_exposure,county,0,2529.190673753263,2300.057307678413,2707.9853510127123,female,45-64
person_years_exposure,county,0,612.3198717657625,509.35963293579226,693.8703878107475,female,65-74
person_years_exposure,county,0,125.47406941314705,75.42189004728922,168.04576511091017,female,75-84
person_years_exposure,county,0,9.279735285835953,3.063305773732304,16.81759928665173,female,85+
person_years_exposure,county,0,6706.213357159306,6109.686704465648,7154.0691383291705,female,18-64
person_years_exposure,county,0,747.0736764647455,591.7482399123206,867.3481802578087,female,65+
mortality_rate,county,0,0.004264885643373312,0.001089783219000484,0.009175277587044622,female,0-17
mortality_rate,county,0,0.0016664830496740056,0.0002512157220032443,0.0038007838887761545,female,18-44
mortality_rate,county,0,0.008858093945326488,0.002679153141994943,0.01881337290950238,female,45-64
mortality_rate,county,0,0.06499552848864391,0.02323744872877179,0.14512929218858794,female,65-74
mortality_rate,county,0,0.18883309778007837,0.06880157642502716,0.46039638143699435,female,75-84
mortality_rate,county,0,0.2939182893925601,0.06563972162659,1.0088900801822815,female,85+
qualifying_event_rate,county,0,0.017509757975968217,0.011742084972072082,0.024336311070026952,female,0-17
qualifying_event_rate,county,0,0.02078194139808114,0.014747234520602507,0.028074505672354876,female,18-44
qualifying_event_rate,county,0,0.0331442488183783,0.023646328245622798,0.04420335745812525,female,45-64
qualifying_event_rate,county,0,0.06630811776573238,0.046701903120048203,0.09064357612868251,female,65-74
qualifying_event_rate,county,0,0.060478011534907956,0.02666623536763282,0.10320002630347573,female,75-84
qualifying_event_rate,county,0,0.08378638302336298,0.0,0.27331415035170464,female,85+
person_years_exposure,county,1,4587.659832414872,4449.229543616255,4731.577014640664,male,0-17
person_years_exposure,county,1,5582.499688633938,5427.536024821127,5742.34727758227,male,18-44
person_years_exposure,county,1,5358.38713159867,5146.874842895353,5544.457601324809,male,45-64
person_years_exposure,county,1,1292.0876961370022,1081.7836001603544,1442.3836221238546,male,65-74
person_years_exposure,county,1,338.00936456108684,194.92937549045533,451.00347437795784,male,75-84
person_years_exposure,county,1,25.25590302145092,8.651421622247806,44.03006246565947,male,85+
person_years_exposure,county,1,10940.886820232608,10594.835436601319,11274.134613614504,male,18-64
person_years_exposure,county,1,1655.35296371954,1291.061145551223,1922.301498972283,male,65+
mortality_rate,county,1,0.0008434864500869256,0.0,0.002158050682976487,male,0-17
mortality_rate,county,1,0.0027074354958358314,0.0007251517497481161,0.005742774152588114,male,18-44
mortality_rate,county,1,0.012933324172086067,0.004542552726265071,0.026709931541540843,male,45-64
mortality_rate,county,1,0.07242467263494828,0.027066984144128593,0.15611327526656918,male,65-74
mortality_rate,county,1,0.18626540184240759,0.07262412778816309,0.4564807336671954,male,75-84
mortality_rate,county,1,0.21363654759296108,0.06819757015980678,0.6229716030916013,male,85+
qualifying_event_rate,county,1,0.022372347231327666,0.01618434172611882,0.029584356468712516,male,0-17
qualifying_event_rate,county,1,0.03732253272990955,0.02829095590041353,0.04826764365374111,male,18-44
qualifying_event_rate,county,1,0.05221142782292424,0.03978596198119405,0.06740550092925394,male,45-64
qualifying_event_rate,county,1,0.08021704815190044,0.060589382621634005,0.10491849766791361,male,65-74
qualifying_event_rate,county,1,0.10300991940253414,0.07242023552421892,0.15232886905476803,male,75-84
qualifying_event_rate,county,1,0.06384018085643858,0.0,0.17021377119778233,male,85+
person_years_exposure,county,1,4512.9808255739945,4367.102922427178,4658.638404227968,female,0-17
person_years_exposure,county,1,5766.2126680971705,5590.104884572931,5943.088624147394,female,18-44
person_years_exposure,county,1,5229.320168186485,4995.746856461839,5430.063078526654,female,45-64
person_years_exposure,county,1,1482.115714608774,1233.0122472633866,1645.9665942676095,female,65-74
person_years_exposure,county,1,374.3845573353192,219.17421475588736,491.6103670559963,female,75-84
person_years_exposure,county,1,14.829147092167831,6.254831392198795,23.87817038879678,female,85+
person_years_exposure,county,1,10995.532836283655,10613.3303613196,11357.620789245831,female,18-64
person_years_exposure,county,1,1871.329419036261,1457.6145904468203,2157.799296278725,female,65+
mortality_rate,county,1,0.004612129749599072,0.001503302801085397,0.009750741298608968,female,0-17
mortality_rate,county,1,0.0020509427167733295,0.0005289644183250775,0.004454221521291205,female,18-44
mortality_rate,county,1,0.015698648978920666,0.005629056284190136,0.03239091294300024,female,45-64
mortality_rate,county,1,0.06663432354100131,0.024260287815033883,0.14662084807864142,female,65-74
mortality_rate,county,1,0.17606381794545897,0.06919448165114908,0.4238621688106943,female,75-84
mortality_rate,county,1,0.21703773217633343,0.06063590373646251,0.6169372819684839,female,85+
qualifying_event_rate,county,1,0.023389885653973354,0.017079765769322828,0.031209646317681396,female,0-17
qualifying_event_rate,county,1,0.03833399926618438,0.029106348463952426,0.049840103596491145,female,18-44
qualifying_event_rate,county,1,0.05478779659170467,0.04211252524819898,0.07048829621699347,female,45-64
qualifying_event_rate,county,1,0.0920101093066453,0.07023084682122811,0.11993975406572098,female,65-74
qualifying_event_rate,county,1,0.09943971128703755,0.06990913249613963,0.14303718479202535,female,75-84
qualifying_event_rate,county,1,0.07234063992541133,0.0,0.19044172475042911,female,85+
person_years_exposure,county,2,3762.2347733217225,3293.766392800575,4237.272884391376,male,0-17
person_years_exposure,county,2,5196.4223821235555,4568.097340542174,5833.949122212869,male,18-44
person_years_exposure,county,2,4427.416216729998,3882.136001919785,4989.234583969925,male,45-64
person_years_exposure,county,2,1334.8966364105086,1098.4222526631806,1561.4210852223912,male,65-74
person_years_exposure,county,2,330.7619328971968,192.83508989412658,448.24790105014193,male,75-84
person_years_exposure,county,2,29.500176155712552,11.688036415967739,48.18943926188759,male,85+
person_years_exposure,county,2,9623.838598853554,8462.104952141764,10815.210239403306,male,18-64
person_years_exposure,county,2,1695.158745463418,1313.449865489632,2042.6108199611072,male,65+
mortality_rate,county,2,0.0018713684200876793,0.0003007403117884614,0.0042415150714158675,male,0-17
mortality_rate,county,2,0.0028654592763617953,0.0007931147999964888,0.006043059782771412,male,18-44
mortality_rate,county,2,0.014979572178157045,0.005271853219558509,0.03188233394220543,male,45-64
mortality_rate,county,2,0.06101377995080541,0.022863122226141258,0.131763267034441,male,65-74
mortality_rate,county,2,0.18629983095697666,0.07313968696491742,0.45347535485205714,male,75-84
mortality_rate,county,2,0.21141351833652156,0.06761728774100251,0.6023836722282728,male,85+
qualifying_event_rate,county,2,0.021743512605547497,0.015374709205834483,0.02955699941744396,male,0-17
qualifying_event_rate,county,2,0.032329747484623444,0.02395257182431297,0.04293467962266901,male,18-44
qualifying_event_rate,county,2,0.05030136477421261,0.03841882520012821,0.0657867035772001,male,45-64
qualifying_event_rate,county,2,0.08502238349718756,0.06428677488430559,0.11095524755194143,male,65-74
qualifying_event_rate,county,2,0.09112434175974543,0.06136437269888339,0.1343703188324123,male,75-84
qualifying_event_rate,county,2,0.09291754033600906,0.0,0.2014250868317811,male,85+
person_years_exposure,county,2,3959.7210844503566,3447.01758160631,4487.771997438763,female,0-17
person_years_exposure,county,2,5311.817317258797,4667.353451187876,5965.903318421096,female,18-44
person_years_exposure,county,2,4230.62173860731,3705.394285619687,4779.335729912077,female,45-64
person_years_exposure,county,2,1046.3872694153404,842.3364044754961,1236.1120185065276,female,65-74
person_years_exposure,county,2,365.8963211342191,211.9381288757152,493.834043162548,female,75-84
person_years_exposure,county,2,19.012510516713803,6.124741884413009,34.13183128965026,female,85+
person_years_exposure,county,2,9542.439055866107,8380.13841630578,10735.991157302848,female,18-64
person_years_exposure,county,2,1431.2961010662732,1077.1688363352948,1742.2447533068491,female,65+
mortality_rate,county,2,0.0174522284669559,0.006241481200089893,0.03708856994524868,female,0-17
mortality_rate,county,2,0.001939863252689488,0.0004956671955410633,0.004366120395219022,female,18-44
mortality_rate,county,2,0.015075401265605786,0.005374264256485632,0.03178430871619597,female,45-64
mortality_rate,county,2,0.06667958592218289,0.02457807349509401,0.15133108811644197,female,65-74
mortality_rate,county,2,0.18284671413731252,0.07186700896830299,0.44634258754134126,female,75-84
mortality_rate,county,2,0.2390723833431708,0.08473353447349777,0.7054636285255705,female,85+
qualifying_event_rate,county,2,0.018536387845468263,0.012869559541560376,0.02536233155043816,female,0-17
qualifying_event_rate,county,2,0.03349869813210684,0.025292109041475094,0.04451212558616425,female,18-44
qualifying_event_rate,county,2,0.045782508701962286,0.03440774066802414,0.06048101790630493,female,45-64
qualifying_event_rate,county,2,0.08431301162776773,0.06287197460291201,0.11150740389339384,female,65-74
qualifying_event_rate,county,2,0.095982287785492,0.0657485444870523,0.1413234280284683,female,75-84
qualifying_event_rate,county,2,0.07860655596164798,0.0,0.20659562292654132,female,85+
person_years_exposure,county,3,1973.246821168015,1773.9639621859162,2200.332362290266,male,0-17
person_years_exposure,county,3,2477.051484928756,2242.76094045429,2751.869043021935,male,18-44
person_years_exposure,county,3,1840.6031373681428,1663.1180518915235,2051.2286055532427,male,45-64
person_years_exposure,county,3,490.15772273094274,395.45321981626313,573.0098037106263,male,65-74
person_years_exposure,county,3,93.50070594248635,55.72645116398324,128.74012113675792,male,75-84
person_years_exposure,county,3,6.219022977651823,3.9305557110164986,9.341017878082587,male,85+
person_years_exposure,county,3,4317.654622296899,3910.675832489649,4800.259329846447,male,18-64
person_years_exposure,county,3,589.8774516510808,459.64544220299143,703.506088406513,male,65+
mortality_rate,county,3,0.002707605242377878,0.000496337194083352,0.006353582407667361,male,0-17
mortality_rate,county,3,0.0022262954448274658,0.0003883101435728208,0.005118439695520653,male,18-44
mortality_rate,county,3,0.014019691141512355,0.004552734883593494,0.028984336235798713,male,45-64
mortality_rate,county,3,0.07128686126302385,0.024893116566397932,0.16314525447002054,male,65-74
mortality_rate,county,3,0.17684698601407436,0.05942099792495789,0.4304066196941848,male,75-84
mortality_rate,county,3,0.017624945238000886,0.0,0.23888627763559223,male,85+
qualifying_event_rate,county,3,0.03300299089621845,0.02313863359182269,0.04473409896622078,male,0-17
qualifying_event_rate,county,3,0.051257865699288176,0.038556889507828145,0.06741783612088012,male,18-44
qualifying_event_rate,county,3,0.06325839144036614,0.04728992186980103,0.08252260923206735,male,45-64
qualifying_event_rate,county,3,0.09588376661768902,0.06865730804977097,0.12891818200888314,male,65-74
qualifying_event_rate,county,3,0.11302575796702943,0.06170167269990493,0.17995991683591614,male,75-84
qualifying_event_rate,county,3,0.10347003483095964,0.0,0.24706139579625605,male,85+
person_years_exposure,county,3,1709.590244369749,1546.578770430297,1906.1199539491254,female,0-17
person_years_exposure,county,3,2386.1220744914795,2156.297298410845,2651.6840056140472,female,18-44
person_years_exposure,county,3,1777.990023048526,1607.1857690097384,1980.6970781503696,female,45-64
person_years_exposure,county,3,484.5922192098395,398.1872034425648,562.6371586473186,female,65-74
person_years_exposure,county,3,151.93574255805038,87.22000247658768,207.91520166944838,female,75-84
person_years_exposure,county,3,10.990192948443806,2.038447748067881,27.823241305897152,female,85+
person_years_exposure,county,3,4164.112097540005,3766.3613344937853,4631.442879796509,female,18-64
person_years_exposure,county,3,647.5181547163337,491.7436713999442,783.7815388831307,female,65+
mortality_rate,county,3,0.0008211374616655717,0.0,0.002376825594941486,female,0-17
mortality_rate,county,3,0.0022378753405305155,0.0004004302076185067,0.005374580145162463,female,18-44
mortality_rate,county,3,0.014501320474674177,0.004484774489062791,0.03169533560534055,female,45-64
mortality_rate,county,3,0.06873497925152146,0.023650464800661193,0.15571301404727061,female,65-74
mortality_rate,county,3,0.1703850575518815,0.06126552518813729,0.42500337931294974,female,75-84
mortality_rate,county,3,0.18857681112257058,0.0,0.7025745065664017,female,85+
qualifying_event_rate,county,3,0.02597850438285753,0.01720369265926307,0.03656394804093668,female,0-17
qualifying_event_rate,county,3,0.04695606004960925,0.03482706416602128,0.06286767691984496,female,18-44
qualifying_event_rate,county,3,0.06584913303492963,0.04923202241666973,0.0873201430502054,female,45-64
qualifying_event_rate,county,3,0.1171395085282255,0.086457271120309,0.15587732548094718,female,65-74
qualifying_event_rate,county,3,0.1131580252932438,0.07065350041594949,0.17075742604734542,female,75-84
qualifying_event_rate,county,3,0.07275820052126523,0.0,0.23459042555302226,female,85+
person_years_exposure,county,4,2940.5828655614077,2566.536971653635,3332.182854919325,male,0-17
person_years_exposure,county,4,3863.1897971845688,3377.7036839576076,4363.355678087034,male,18-44
person_years_exposure,county,4,3111.995324238855,2722.975311213603,3527.203841853209,male,45-64
person_years_exposure,county,4,853.7480224470105,698.4999743592693,1007.1433288478305,male,65-74
person_years_exposure,county,4,223.52936664567076,129.68191813438685,306.09609372544486,male,75-84
person_years_exposure,county,4,12.151761857385724,4.260429138516649,21.940944449274472,male,85+
person_years_exposure,county,4,6975.185121423424,6100.915261142863,7887.012622447302,male,18-64
person_years_exposure,county,4,1089.429150950067,847.1372496711891,1327.2181521394218,male,65+
mortality_rate,county,4,0.001070186694313472,0.0,0.0026589789861876535,male,0-17
mortality_rate,county,4,0.0027820426015782735,0.000692745861607355,0.006021464019947679,male,18-44
mortality_rate,county,4,0.01379443674670352,0.004617701715552734,0.028988992414270658,male,45-64
mortality_rate,county,4,0.059092555670419905,0.020865626238327724,0.1338943421597148,male,65-74
mortality_rate,county,4,0.19117841703162536,0.07233195793735436,0.46713129177887025,male,75-84
mortality_rate,county,4,0.19432534102572682,0.038409836983681715,0.6788754978578084,male,85+
qualifying_event_rate,county,4,0.022844210158289514,0.016033956820368827,0.031116830731198763,male,0-17
qualifying_event_rate,county,4,0.03586131403664533,0.026823377347536596,0.04723930104377522,male,18-44
qualifying_event_rate,county,4,0.056234331459126624,0.043045483700846626,0.07264894138025971,male,45-64
qualifying_event_rate,county,4,0.09469371031032879,0.07075955706267219,0.12452820855065955,male,65-74
qualifying_event_rate,county,4,0.10867999009770204,0.07191097952160873,0.16189514728060037,male,75-84
qualifying_event_rate,county,4,0.08036759265722632,0.0,0.24422470234580965,male,85+
person_years_exposure,county,4,2810.334228062688,2452.0232897639444,3182.7522041342495,female,0-17
person_years_exposure,county,4,3844.390188233021,3359.952713948122,4339.584993519292,female,18-44
person_years_exposure,county,4,3095.488441139256,2706.0672197461436,3509.9257994196873,female,45-64
person_years_exposure,county,4,802.551551683145,651.2124117790692,945.0523375465083,female,65-74
person_years_exposure,county,4,175.81091432613601,105.097304468113,235.84786551732276,female,75-84
person_years_exposure,county,4,16.714436405188227,5.43222764989455,29.033011010993604,female,85+
person_years_exposure,county,4,6939.878629372277,6059.301326452008,7851.545587432262,female,18-64
person_years_exposure,county,4,995.0769024144693,775.7901888295529,1203.1255086931078,female,65+
mortality_rate,county,4,0.009570390534043644,0.0030996838764710227,0.020422962835139453,female,0-17
mortality_rate,county,4,0.0019983968357361573,0.00047351540819942146,0.004529548380454409,female,18-44
mortality_rate,county,4,0.012909570344427678,0.004491426087577832,0.02698771176503874,female,45-64
mortality_rate,county,4,0.06840138497383577,0.024634130464613203,0.15259068193708558,female,65-74
mortality_rate,county,4,0.18446464459006565,0.06962225116500927,0.45241212674579906,female,75-84
mortality_rate,county,4,0.24376122642422832,0.07499692717529047,0.7236644924802975,female,85+
qualifying_event_rate,county,4,0.022617242847505242,0.015867423029804956,0.030862153056169038,female,0-17
qualifying_event_rate,county,4,0.038304722874379624,0.02883832355563474,0.05043328585011917,female,18-44
qualifying_event_rate,county,4,0.05704906670480298,0.043907828977431104,0.07384673658761413,female,45-64
qualifying_event_rate,county,4,0.09830998089179048,0.07377379815603033,0.13065241670616634,female,65-74
qualifying_event_rate,county,4,0.09512313051453536,0.058288701128617004,0.1469757084748195,female,75-84
qualifying_event_rate,county,4,0.06781212027405757,0.0,0.19295139319496468,female,85+
person_years_exposure,county,5,2077.983525800392,1838.3684461814387,2277.187058167558,male,0-17
person_years_exposure,county,5,2992.8831493669327,2668.8794094837135,3226.907347066467,male,18-44
person_years_exposure,county,5,2839.7787385188785,2526.691812034819,3087.903756595199,male,45-64
person_years_exposure,county,5,716.1257508617249,573.765339114933,827.1333411702011,male,65-74
person_years_exposure,county,5,186.76350103692158,106.48639568729118,255.51956071373348,male,75-84
person_years_exposure,county,5,10.86900279508353,3.4022190537837105,19.345111259614228,male,85+
person_years_exposure,county,5,5832.661887885812,5209.332649822196,6306.0228373901,male,18-64
person_years_exposure,county,5,913.75825469373,695.5463464171316,1093.4678916948683,male,65+
mortality_rate,county,5,0.01968766548112654,0.0064519011995994215,0.04167032570529393,male,0-17
mortality_rate,county,5,0.003083976222293331,0.0007170475089686632,0.006633423886531901,male,18-44
mortality_rate,county,5,0.015025103248802405,0.005197489587528497,0.03217413490543543,male,45-64
mortality_rate,county,5,0.07131106059964504,0.02580827265098613,0.1588863116883464,male,65-74
mortality_rate,county,5,0.19092074868176598,0.07208403980168122,0.4768943938932508,male,75-84
mortality_rate,county,5,0.24583403178043112,0.054140572584936535,0.8591650893854689,male,85+
qualifying_event_rate,county,5,0.01579853793588425,0.010214732535906693,0.02266400005472167,male,0-17
qualifying_event_rate,county,5,0.023574153743664877,0.016650591981059528,0.03192058101714483,male,18-44
qualifying_event_rate,county,5,0.03826978943848358,0.028040886465554866,0.0508530109018853,male,45-64
qualifying_event_rate,county,5,0.06728827226211972,0.04754572173038185,0.09219482727461528,male,65-74
qualifying_event_rate,county,5,0.06878509466320228,0.03851171938425565,0.10987948927338309,male,75-84
qualifying_event_rate,county,5,0.06988371150932542,0.0,0.2284533100846199,male,85+
person_years_exposure,county,5,2089.8637010902316,1862.7695844957022,2276.0927985707317,female,0-17
person_years_exposure,county,5,2962.265884107755,2639.675055678358,3198.8796699163636,female,18-44
person_years_exposure,county,5,2928.7799386257498,2612.5605659751013,3170.3910005738308,female,45-64
person_years_exposure,county,5,791.3110869580867,640.3632469665222,910.0014059565578,female,65-74
person_years_exposure,county,5,158.1723694489219,92.77211145219746,213.80355883090849,female,75-84
person_years_exposure,county,5,10.92842970257967,2.864990160128752,20.465316824577855,female,85+
person_years_exposure,county,5,5891.045822733505,5256.386292075094,6357.86625786177,female,18-64
person_years_exposure,county,5,960.4118861095883,744.9290617318288,1134.5933627934305,female,65+
mortality_rate,county,5,0.013200341270154877,0.004279456954671759,0.028114265497547572,female,0-17
mortality_rate,county,5,0.002426516917273632,0.0003892635743109214,0.005395518001528262,female,18-44
