estimand,level,unit,sex,age_band,estimate,lower,upper
elders_65_plus,nation,0,,,7549.981150976019,7398.981527956499,7700.9807739955395
elders_65_plus,state,0,,,1372.3344665350605,1344.8877772043593,1399.7811558657618
elders_65_plus,state,1,,,530.605749950895,519.9936349518771,541.2178649499128
elders_65_plus,state,2,,,631.0761979201495,618.4546739617465,643.6977218785526
elders_65_plus,state,3,,,672.7777157321376,659.3221614174948,686.2332700467804
elders_65_plus,state,4,,,2766.0367657665756,2710.716030451244,2821.3575010819072
elders_65_plus,state,5,,,1577.1502550712005,1545.6072499697764,1608.6932601726246
households,county,0,,,0.0,0.0,0.0
households,county,1,,,0.0,0.0,0.0
households,county,2,,,0.0,0.0,0.0
households,county,3,,,0.0,0.0,0.0
households,county,4,,,0.0,0.0,0.0
households,county,5,,,0.0,0.0,0.0
households,county,6,,,0.0,0.0,0.0
households,county,7,,,0.0,0.0,0.0
households,county,8,,,0.0,0.0,0.0
households,county,9,,,0.0,0.0,0.0
households,county,10,,,0.0,0.0,0.0
households,county,11,,,0.0,0.0,0.0
households,county,12,,,0.0,0.0,0.0
households,county,13,,,0.0,0.0,0.0
households,county,14,,,0.0,0.0,0.0
households,county,15,,,0.0,0.0,0.0
households,county,16,,,0.0,0.0,0.0
households,county,17,,,0.0,0.0,0.0
households,nation,0,,,0.0,0.0,0.0
households,state,0,,,0.0,0.0,0.0
households,state,1,,,0.0,0.0,0.0
households,state,2,,,0.0,0.0,0.0
households,state,3,,,0.0,0.0,0.0
households,state,4,,,0.0,0.0,0.0
households,state,5,,,0.0,0.0,0.0
low_income_household_share,county,0,,,0.0,0.0,0.02
low_income_household_share,county,1,,,0.0,0.0,0.02
low_income_household_share,county,2,,,0.0,0.0,0.02
low_income_household_share,county,3,,,0.0,0.0,0.02
low_income_household_share,county,4,,,0.0,0.0,0.02
low_income_household_share,county,5,,,0.0,0.0,0.02
low_income_household_share,county,6,,,0.0,0.0,0.02
low_income_household_share,county,7,,,0.0,0.0,0.02
low_income_household_share,county,8,,,0.0,0.0,0.02
low_income_household_share,county,9,,,0.0,0.0,0.02
low_income_household_share,county,10,,,0.0,0.0,0.02
low_income_household_share,county,11,,,0.0,0.0,0.02
low_income_household_share,county,12,,,0.0,0.0,0.02
low_income_household_share,county,13,,,0.0,0.0,0.02
low_income_household_share,county,14,,,0.0,0.0,0.02
low_income_household_share,county,15,,,0.0,0.0,0.02
low_income_household_share,county,16,,,0.0,0.0,0.02
low_income_household_share,county,17,,,0.0,0.0,0.02
low_income_household_share,nation,0,,,0.0,0.0,0.02
low_income_household_share,state,0,,,0.0,0.0,0.02
low_income_household_share,state,1,,,0.0,0.0,0.02
low_income_household_share,state,2,,,0.0,0.0,0.02
low_income_household_share,state,3,,,0.0,0.0,0.02
low_income_household_share,state,4,,,0.0,0.0,0.02
low_income_household_share,state,5,,,0.0,0.0,0.02
mean_income_adults,county,0,,,0.0,0.0,0.0
mean_income_adults,county,1,,,0.0,0.0,0.0
mean_income_adults,county,2,,,0.0,0.0,0.0
mean_income_adults,county,3,,,0.0,0.0,0.0
mean_income_adults,county,4,,,0.0,0.0,0.0
mean_income_adults,county,5,,,0.0,0.0,0.0
mean_income_adults,county,6,,,0.0,0.0,0.0
mean_income_adults,county,7,,,0.0,0.0,0.0
mean_income_adults,county,8,,,0.0,0.0,0.0
mean_income_adults,county,9,,,0.0,0.0,0.0
mean_income_adults,county,10,,,0.0,0.0,0.0
mean_income_adults,county,11,,,0.0,0.0,0.0
mean_income_adults,county,12,,,0.0,0.0,0.0
mean_income_adults,county,13,,,0.0,0.0,0.0
mean_income_adults,county,14,,,0.0,0.0,0.0
mean_income_adults,county,15,,,0.0,0.0,0.0
mean_income_adults,county,16,,,0.0,0.0,0.0
mean_income_adults,county,17,,,0.0,0.0,0.0
mean_income_adults,nation,0,,,0.0,0.0,0.0
mean_income_adults,state,0,,,0.0,0.0,0.0
mean_income_adults,state,1,,,0.0,0.0,0.0
mean_income_adults,state,2,,,0.0,0.0,0.0
mean_income_adults,state,3,,,0.0,0.0,0.0
mean_income_adults,state,4,,,0.0,0.0,0.0
mean_income_adults,state,5,,,0.0,0.0,0.0
median_household_income,county,0,,,0.0,0.0,0.0
median_household_income,county,1,,,0.0,0.0,0.0
median_household_income,county,2,,,0.0,0.0,0.0
median_household_income,county,3,,,0.0,0.0,0.0
median_household_income,county,4,,,0.0,0.0,0.0
median_household_income,county,5,,,0.0,0.0,0.0
median_household_income,county,6,,,0.0,0.0,0.0
median_household_income,county,7,,,0.0,0.0,0.0
median_household_income,county,8,,,0.0,0.0,0.0
median_household_income,county,9,,,0.0,0.0,0.0
median_household_income,county,10,,,0.0,0.0,0.0
median_household_income,county,11,,,0.0,0.0,0.0
median_household_income,county,12,,,0.0,0.0,0.0
median_household_income,county,13,,,0.0,0.0,0.0
median_household_income,county,14,,,0.0,0.0,0.0
median_household_income,county,15,,,0.0,0.0,0.0
median_household_income,county,16,,,0.0,0.0,0.0
median_household_income,county,17,,,0.0,0.0,0.0
median_household_income,nation,0,,,0.0,0.0,0.0
median_household_income,state,0,,,0.0,0.0,0.0
median_household_income,state,1,,,0.0,0.0,0.0
median_household_income,state,2,,,0.0,0.0,0.0
median_household_income,state,3,,,0.0,0.0,0.0
median_household_income,state,4,,,0.0,0.0,0.0
median_household_income,state,5,,,0.0,0.0,0.0
persons,county,0,,,4813.15176913991,4716.888733757112,4909.414804522708
persons,county,1,,,4486.322561462109,4396.5961102328665,4576.049012691351
persons,county,2,,,1440.8099631727653,1411.99376390931,1469.6261624362205
persons,county,3,,,4759.223853003006,4664.039375942946,4854.408330063066
persons,county,4,,,7321.107040890605,7174.684900072793,7467.529181708417
persons,county,5,,,1599.5760485262706,1567.5845275557451,1631.567569496796
persons,county,6,,,3838.982516463051,3762.20286613379,3915.762166792312
persons,county,7,,,6778.541841517577,6642.971004687226,6914.1126783479285
persons,county,8,,,1754.5290213491405,1719.4384409221577,1789.6196017761233
persons,county,9,,,3389.142369986082,3321.3595225863605,3456.9252173858035
persons,county,10,,,1092.1767000366126,1070.3331660358804,1114.0202340373448
persons,county,11,,,1839.0846368358461,1802.3029440991293,1875.866329572563
persons,county,12,,,2079.9241102610663,2038.325628055845,2121.5225924662877
persons,county,13,,,4158.107445529165,4074.9452966185813,4241.269594439748
persons,county,14,,,2705.779695574574,2651.6641016630824,2759.8952894860654
persons,county,15,,,2506.000208319944,2455.880204153545,2556.1202124863426
persons,county,16,,,6759.234174285383,6624.049490799675,6894.418857771091
persons,county,17,,,979.4358793876733,959.8471617999198,999.0245969754267
persons,nation,0,,,62301.12983574079,61055.10723902597,63547.1524324556
persons,state,0,,,12360.401584655156,12113.193552962053,12607.609616348258
persons,state,1,,,4486.322561462109,4396.5961102328665,4576.049012691351
persons,state,2,,,6026.734281753776,5906.1995961187,6147.268967388851
persons,state,3,,,4759.223853003006,4664.039375942946,4854.408330063066
persons,state,4,,,22470.65481559203,22021.24171928019,22920.067911903872
persons,state,5,,,12197.792739274704,11953.83688448921,12441.748594060198
tertiary_share_25_plus,county,0,,,0.0,0.0,0.02
tertiary_share_25_plus,county,1,,,0.0,0.0,0.02
tertiary_share_25_plus,county,2,,,0.0,0.0,0.02
tertiary_share_25_plus,county,3,,,0.0,0.0,0.02
tertiary_share_25_plus,county,4,,,0.0,0.0,0.02
tertiary_share_25_plus,county,5,,,0.0,0.0,0.02
tertiary_share_25_plus,county,6,,,0.0,0.0,0.02
tertiary_share_25_plus,county,7,,,0.0,0.0,0.02
tertiary_share_25_plus,county,8,,,0.0,0.0,0.02
tertiary_share_25_plus,county,9,,,0.0,0.0,0.02
tertiary_share_25_plus,county,10,,,0.0,0.0,0.02
tertiary_share_25_plus,county,11,,,0.0,0.0,0.02
tertiary_share_25_plus,county,12,,,0.0,0.0,0.02
tertiary_share_25_plus,county,13,,,0.0,0.0,0.02
tertiary_share_25_plus,county,14,,,0.0,0.0,0.02
tertiary_share_25_plus,county,15,,,0.0,0.0,0.02
tertiary_share_25_plus,county,16,,,0.0,0.0,0.02
tertiary_share_25_plus,county,17,,,0.0,0.0,0.02
tertiary_share_25_plus,nation,0,,,0.0,0.0,0.02
tertiary_share_25_plus,state,0,,,0.0,0.0,0.02
tertiary_share_25_plus,state,1,,,0.0,0.0,0.02
tertiary_share_25_plus,state,2,,,0.0,0.0,0.02
tertiary_share_25_plus,state,3,,,0.0,0.0,0.02
tertiary_share_25_plus,state,4,,,0.0,0.0,0.02
tertiary_share_25_plus,state,5,,,0.0,0.0,0.02
person_years_exposure,county,0,male,0-17,3328.6315151131444,3258.9102996615015,3388.617387965727
person_years_exposure,county,0,male,18-44,4103.831757489132,4031.5179909989406,4160.785323151057
person_years_exposure,county,0,male,45-64,3072.584009631848,3008.53792763916,3122.141265444874
person_years_exposure,county,0,male,65-74,983.9361725242195,945.9142434722131,1016.161893008131
person_years_exposure,county,0,male,75-84,355.7873230404293,321.2332300221342,383.7864349744837
person_years_exposure,county,0,male,85+,93.08303930338224,74.13799905743002,109.94084961805981
person_years_exposure,county,0,male,18-64,7176.41576712098,7048.695140286918,7271.278800901113
person_years_exposure,county,0,male,65+,1432.8065348680311,1359.9703343275858,1489.0766144027903
mortality_rate,county,0,male,0-17,0.0003184667900117407,0.0,0.0009031794421382833
mortality_rate,county,0,male,18-44,0.0006484507576714535,0.0,0.001456531712822106
mortality_rate,county,0,male,45-64,0.006446566513855325,0.003879038029238192,0.009580796230255855
mortality_rate,county,0,male,65-74,0.027594146515211773,0.017691081705733556,0.04042732619896696
mortality_rate,county,0,male,75-84,0.07824654544222558,0.0499882644987818,0.11656158031526956
mortality_rate,county,0,male,85+,0.14163458816443095,0.07936369963883985,0.23138565848490528
qualifying_event_rate,county,0,male,0-17,0.004587476703840242,0.0026930802491536014,0.0068799811201973515
qualifying_event_rate,county,0,male,18-44,0.009533177992093553,0.00679341123426115,0.012883020177549264
qualifying_event_rate,county,0,male,45-64,0.015043418771904715,0.01091323378591466,0.020068680373407737
qualifying_event_rate,county,0,male,65-74,0.03132845013047962,0.021477832397520918,0.04305160261553441
qualifying_event_rate,county,0,male,75-84,0.02332016591293432,0.011036231876017672,0.0380979720959407
qualifying_event_rate,county,0,male,85+,0.024284784797421438,0.0,0.052921611474282974
person_years_exposure,county,0,female,0-17,3365.4329357926504,3296.3688248091526,3426.4863754169196
person_years_exposure,county,0,female,18-44,4097.239948139068,4000.3575161333556,4172.429148319349
person_years_exposure,county,0,female,45-64,3196.9984196138103,3143.2224771147276,3241.351867216556
person_years_exposure,county,0,female,65-74,965.9582527723186,927.3138382296572,1000.1042450288667
person_years_exposure,county,0,female,75-84,362.6514296585292,330.47175834623937,388.9216904298049
person_years_exposure,county,0,female,85+,105.63219831115654,85.54785671740714,122.79613082868191
person_years_exposure,county,0,female,18-64,7294.238367752878,7153.043255106897,7406.649759955905
person_years_exposure,county,0,female,65+,1434.2418807420045,1361.8563402645511,1491.7804217209068
mortality_rate,county,0,female,0-17,0.00021342327494065186,0.0,0.0006026501951144588
mortality_rate,county,0,female,18-44,0.0006146954338478288,0.0,0.0012492361189036512
mortality_rate,county,0,female,45-64,0.006347048463258597,0.003775925901763972,0.009499091077599333
mortality_rate,county,0,female,65-74,0.02718519723770046,0.017140998812316652,0.03959789375167296
mortality_rate,county,0,female,75-84,0.07709289311478282,0.049942714657539015,0.11385368139926355
mortality_rate,county,0,female,85+,0.11710507524352079,0.06570205057118499,0.1905243599748727
qualifying_event_rate,county,0,female,0-17,0.005168876677794468,0.003208868181774413,0.00746454035703553
qualifying_event_rate,county,0,female,18-44,0.010769802452939539,0.007831267973547948,0.014484961117747275
qualifying_event_rate,county,0,female,45-64,0.014657455879165107,0.010741234141136003,0.019446243222178767
qualifying_event_rate,county,0,female,65-74,0.02917328538823739,0.01964308411362931,0.040423926969512664
qualifying_event_rate,county,0,female,75-84,0.03182033287218547,0.01727956428555881,0.04878225394355752
qualifying_event_rate,county,0,female,85+,0.025587745514304868,0.0035587582081291684,0.05215304569004212
person_years_exposure,county,1,male,0-17,3237.8786801571205,3169.3978615235733,3302.640463609536
person_years_exposure,county,1,male,18-44,3841.0437339820355,3769.2478704475725,3906.14998055265
person_years_exposure,county,1,male,45-64,3011.877187365319,2954.401913743891,3071.4236638449797
person_years_exposure,county,1,male,65-74,1023.5398506718324,985.3267896129328,1054.0229079996095
person_years_exposure,county,1,male,75-84,343.03117096864815,303.18842599227014,380.3114013474187
person_years_exposure,county,1,male,85+,41.62399307038284,28.986297025731943,52.77130234172253
person_years_exposure,county,1,male,18-64,6852.920921347355,6730.73866204228,6973.33050542093
person_years_exposure,county,1,male,65+,1408.1950147108632,1333.968513518952,1472.0748021251673
mortality_rate,county,1,male,0-17,0.00026375413985818606,0.0,0.000648222277905661
mortality_rate,county,1,male,18-44,0.00056493027033317,0.0,0.0013069774917445804
mortality_rate,county,1,male,45-64,0.008229787548768835,0.004952444564252756,0.012164573939116213
mortality_rate,county,1,male,65-74,0.02850669112282075,0.01830577668950778,0.04162890653235969
mortality_rate,county,1,male,75-84,0.0801285869053989,0.05096866186193181,0.11931144806366054
mortality_rate,county,1,male,85+,0.1257308419090971,0.04594038389899022,0.2537471425468404
qualifying_event_rate,county,1,male,0-17,0.006516039239069389,0.0040732912087021395,0.00928550400230828
qualifying_event_rate,county,1,male,18-44,0.010576679437891557,0.007584471442474823,0.01423979418780783
qualifying_event_rate,county,1,male,45-64,0.01886314515108047,0.01397474018467268,0.024510442003066985
qualifying_event_rate,county,1,male,65-74,0.03313075158626378,0.02347411942146381,0.0449952990791656
qualifying_event_rate,county,1,male,75-84,0.03888262324921498,0.021774889648346053,0.057795272227428515
qualifying_event_rate,county,1,male,85+,0.017405451363553582,0.0,0.05796032180035663
person_years_exposure,county,1,female,0-17,3053.2273104075407,2975.0511841210314,3130.817787884588
person_years_exposure,county,1,female,18-44,3716.4633436748004,3627.0097239666493,3794.0444978373484
person_years_exposure,county,1,female,45-64,3015.9867565877194,2968.490055467311,3056.405234867798
person_years_exposure,county,1,female,65-74,1011.2414559074116,969.9791519231054,1048.0404296014722
person_years_exposure,county,1,female,75-84,384.6729575358882,348.58971657071396,415.1411882888472
person_years_exposure,county,1,female,85+,84.73156638347848,68.45583539492458,98.71449164445208
person_years_exposure,county,1,female,18-64,6732.45010026252,6608.032368809376,6842.427488925062
person_years_exposure,county,1,female,65+,1480.6459798267783,1402.3162804350811,1546.4288934101166
mortality_rate,county,1,female,0-17,0.0001837515190361355,0.0,0.000661137959888678
mortality_rate,county,1,female,18-44,0.0007750301368240912,0.0,0.001622542179682941
mortality_rate,county,1,female,45-64,0.00861198503467121,0.00543538406116495,0.012500844067795358
mortality_rate,county,1,female,65-74,0.029684370860087076,0.01925315644851481,0.043738007931300386
mortality_rate,county,1,female,75-84,0.07596419332142351,0.04805146701333153,0.11297405817633005
mortality_rate,county,1,female,85+,0.09892178235149983,0.04743269329697125,0.17041470569925035
qualifying_event_rate,county,1,female,0-17,0.006809201198886491,0.004258428308827089,0.0097263025368924
qualifying_event_rate,county,1,female,18-44,0.012707524981143062,0.00924995859655049,0.016838121747760282
qualifying_event_rate,county,1,female,45-64,0.018999339996217716,0.014304927563683935,0.02491773934901116
qualifying_event_rate,county,1,female,65-74,0.030470938846994082,0.020967966852828,0.04184368022031816
qualifying_event_rate,county,1,female,75-84,0.03148361884626084,0.016757888568144214,0.04760064434810052
qualifying_event_rate,county,1,female,85+,0.02419358478400305,0.0,0.05493392539594457
person_years_exposure,county,2,male,0-17,979.1966158482113,946.122768047665,1013.7900240864142
person_years_exposure,county,2,male,18-44,1291.7855737879988,1264.3245144524699,1326.5770750367992
person_years_exposure,county,2,male,45-64,928.648390071837,909.6919040555126,946.2109004618426
person_years_exposure,county,2,male,65-74,306.9594718922563,287.08481245560364,325.6577560646266
person_years_exposure,county,2,male,75-84,104.17249302396004,88.95541611087572,118.4339531389435
person_years_exposure,county,2,male,85+,17.057832816214788,9.712215658028603,26.188429110715408
person_years_exposure,county,2,male,18-64,2220.433963859836,2182.8041387338653,2261.8629136225995
person_years_exposure,county,2,male,65+,428.18979773243115,395.07636404053494,459.7030752365781
mortality_rate,county,2,male,0-17,0.0002887212222492246,0.0,0.0010545036650250327
mortality_rate,county,2,male,18-44,0.0006989023949250018,0.0,0.002319279446202124
mortality_rate,county,2,male,45-64,0.01015420647988261,0.005259632307735723,0.01650712824496107
mortality_rate,county,2,male,65-74,0.03657221493043262,0.018438870650222754,0.06090119601947428
mortality_rate,county,2,male,75-84,0.0744139588448792,0.03285964109769232,0.13510663310792548
mortality_rate,county,2,male,85+,0.1036383152175274,0.0,0.27254787971760247
qualifying_event_rate,county,2,male,0-17,0.007782009316789981,0.0031086094274503985,0.012731069481334952
qualifying_event_rate,county,2,male,18-44,0.012396540261741676,0.007128586008380304,0.018377903052287415
qualifying_event_rate,county,2,male,45-64,0.018471801358986947,0.011037513273215211,0.02721359702068114
qualifying_event_rate,county,2,male,65-74,0.0329431225909579,0.016440310802491177,0.050923366382053616
qualifying_event_rate,county,2,male,75-84,0.03319611015849003,0.009237150488878026,0.06366561956835193
qualifying_event_rate,county,2,male,85+,0.021158558985868634,0.0,0.09155336774244432
person_years_exposure,county,2,female,0-17,997.3221917162791,964.2659153966096,1031.6313093143146
person_years_exposure,county,2,female,18-44,1324.273507363037,1292.8234369885267,1362.661254265255
person_years_exposure,county,2,female,45-64,998.3104093870613,972.9916416432294,1025.893622808119
person_years_exposure,county,2,female,65-74,323.90612881034264,302.8364764658004,343.8553345866559
person_years_exposure,county,2,female,75-84,86.64190557487902,71.78601237466823,100.07850431718371
person_years_exposure,county,2,female,85+,17.28850933728604,9.662580083707509,27.38833723390388
person_years_exposure,county,2,female,18-64,2322.583916750098,2272.282058911851,2380.956851851542
person_years_exposure,county,2,female,65+,427.83654372250766,395.24880442413865,461.1164060911219
mortality_rate,county,2,female,0-17,0.00019877446741543725,0.0,0.0010215894268232398
mortality_rate,county,2,female,18-44,0.0007890529178377233,0.0,0.002294067459946439
mortality_rate,county,2,female,45-64,0.009809542861536071,0.00490915013083192,0.016183685101862567
mortality_rate,county,2,female,65-74,0.0347619406438653,0.017491015087552977,0.05707670574567202
mortality_rate,county,2,female,75-84,0.07910659930212319,0.03164832591068941,0.14416107844247608
mortality_rate,county,2,female,85+,0.10385979326393623,0.0009981818782451497,0.2820813561840843
qualifying_event_rate,county,2,female,0-17,0.0066418089284675415,0.002911723850309282,0.011293247179120336
qualifying_event_rate,county,2,female,18-44,0.012360845802613006,0.007072225579153764,0.018333326846880327
qualifying_event_rate,county,2,female,45-64,0.021080050248770597,0.013729067041892784,0.029827579575430984
qualifying_event_rate,county,2,female,65-74,0.03000288558536895,0.015199636691964098,0.04748852865264962
qualifying_event_rate,county,2,female,75-84,0.02902083644586471,0.0,0.06003366273532818
qualifying_event_rate,county,2,female,85+,0.020423572446087494,0.0,0.08339287701791419
person_years_exposure,county,3,male,0-17,3042.212275106589,2965.0450557144845,3119.420345418516
person_years_exposure,county,3,male,18-44,3882.506837809771,3828.709797019921,3937.3760000318734
person_years_exposure,county,3,male,45-64,3341.3684785308114,3274.7183456510147,3419.877637052079
person_years_exposure,county,3,male,65-74,1300.3083672533908,1253.5216210341077,1346.548482183546
person_years_exposure,county,3,male,75-84,589.9818366872263,538.3887112155174,634.2854759009888
person_years_exposure,county,3,male,85+,140.17354140581187,114.29423870700657,162.02281144004309
person_years_exposure,county,3,male,18-64,7223.875316340582,7110.667642246271,7348.905837534233
person_years_exposure,county,3,male,65+,2030.463745346429,1920.9518093676097,2121.042646071209
mortality_rate,county,3,male,0-17,0.00027622399598021397,0.0,0.0009749731566990543
mortality_rate,county,3,male,18-44,0.0005627958133829461,0.0,0.001289521949848127
mortality_rate,county,3,male,45-64,0.00480993863652437,0.0026782448645124193,0.007359547133175813
mortality_rate,county,3,male,65-74,0.023879551983186725,0.015685160600872543,0.03392042309973382
mortality_rate,county,3,male,75-84,0.07169774942031669,0.04899537392551177,0.10301840559315448
mortality_rate,county,3,male,85+,0.13908615826379292,0.08458315223104551,0.21864461973357785
qualifying_event_rate,county,3,male,0-17,0.005426734182502623,0.0032280060149303784,0.00799975649851796
qualifying_event_rate,county,3,male,18-44,0.015481097976354666,0.011611658011212585,0.020164205899347466
qualifying_event_rate,county,3,male,45-64,0.019226602655552524,0.014568506775929366,0.025220120844189925
qualifying_event_rate,county,3,male,65-74,0.032265858978414254,0.02324068135494185,0.04275672933913889
qualifying_event_rate,county,3,male,75-84,0.04355434041029371,0.029591217825433124,0.05983303056758583
qualifying_event_rate,county,3,male,85+,0.023424048127991395,0.00628925954281295,0.046355838042945845
person_years_exposure,county,3,female,0-17,2780.6730594907244,2697.4892042277274,2863.4151853617072
person_years_exposure,county,3,female,18-44,3785.538739902177,3676.270669457107,3902.2968562125834
person_years_exposure,county,3,female,45-64,3381.1108246100366,3318.4216677418067,3449.291252757088
person_years_exposure,county,3,female,65-74,1184.135555794254,1136.6775562441842,1232.3582583608713
person_years_exposure,county,3,female,75-84,473.14026147897226,428.9777613423233,514.6136809562931
person_years_exposure,county,3,female,85+,100.08654897728334,82.11311500644793,115.59311720020435
person_years_exposure,county,3,female,18-64,7166.649564512214,6998.827999051012,7341.2440137147105
person_years_exposure,county,3,female,65+,1757.3623662505097,1662.4030433794169,1840.0776757793928
mortality_rate,county,3,female,0-17,0.00020422073418944285,0.0,0.000723642928890176
mortality_rate,county,3,female,18-44,0.0006121672426894471,0.0,0.0013368225226774468
mortality_rate,county,3,female,45-64,0.006032769109203204,0.003561742698297534,0.008957593551204414
mortality_rate,county,3,female,65-74,0.028147181259702978,0.018251026226267102,0.04074103567848139
mortality_rate,county,3,female,75-84,0.07584183605807569,0.04928872895418522,0.11031150392412069
mortality_rate,county,3,female,85+,0.0990029691693689,0.04888681787852433,0.1686458170992555
qualifying_event_rate,county,3,female,0-17,0.005339766385182087,0.003177006678328224,0.008020420959932656
qualifying_event_rate,county,3,female,18-44,0.012554974870294992,0.009034357478815383,0.016849787016408862
qualifying_event_rate,county,3,female,45-64,0.020235352314395386,0.015461492720110073,0.026416730569129864
qualifying_event_rate,county,3,female,65-74,0.030671190877204327,0.021716285157241295,0.04169821195017214
qualifying_event_rate,county,3,female,75-84,0.030952500420359623,0.018061585396289832,0.04621107297398678
qualifying_event_rate,county,3,female,85+,0.024996323502285624,0.0,0.05290204231386205
person_years_exposure,county,4,male,0-17,4953.462841496306,4857.063422060812,5031.4100607150485
person_years_exposure,county,4,male,18-44,6271.584576266007,6203.5864202994835,6349.470940217877
person_years_exposure,county,4,male,45-64,4922.7168801661355,4873.885597796873,4973.830903315964
person_years_exposure,county,4,male,65-74,1603.023366373383,1547.656768532167,1645.7540305758064
person_years_exposure,county,4,male,75-84,627.0807687883909,570.3575759842549,671.1857881117587
person_years_exposure,county,4,male,85+,137.73528715517614,109.53915749538939,162.1895691281799
person_years_exposure,county,4,male,18-64,11194.301456432142,11089.457139100195,11304.804185875864
person_years_exposure,county,4,male,65+,2367.83942231695,2239.8532556040013,2455.0799044853093
mortality_rate,county,4,male,0-17,0.0002697962665742542,0.0,0.000617056002343506
mortality_rate,county,4,male,18-44,0.0006775039682283603,0.00015969904485807753,0.0012796463399320716
mortality_rate,county,4,male,45-64,0.006893860496879659,0.004639514657228555,0.00985363192215222
mortality_rate,county,4,male,65-74,0.029793250894276552,0.020979444506440816,0.0416547662677458
mortality_rate,county,4,male,75-84,0.08663104673121086,0.0631934137856531,0.12271919180769705
mortality_rate,county,4,male,85+,0.13380520638536803,0.08028332782018614,0.21433973501629552
qualifying_event_rate,county,4,male,0-17,0.005382322158380499,0.0036279275659078587,0.007420570869014488
qualifying_event_rate,county,4,male,18-44,0.013038798215480141,0.01018002500224141,0.01689844750145841
qualifying_event_rate,county,4,male,45-64,0.019996381232913377,0.01604261653866532,0.025536338499884906
qualifying_event_rate,county,4,male,65-74,0.033699443955059104,0.025339022095330965,0.04393651074355925
qualifying_event_rate,county,4,male,75-84,0.031599725415942755,0.02006542390124752,0.045811527235948536
qualifying_event_rate,county,4,male,85+,0.014054655275488543,0.0,0.03279857270540059
person_years_exposure,county,4,female,0-17,4753.884693864294,4659.186175225938,4833.785974544705
person_years_exposure,county,4,female,18-44,6290.800317747117,6214.264397422074,6375.888067228401
person_years_exposure,county,4,female,45-64,4955.0445537749865,4902.423669888969,5004.815511866279
person_years_exposure,county,4,female,65-74,1762.6202389224056,1708.4322945410158,1808.1560401967463
