estimand,level,unit,estimate,lower,upper,sex,age_band
mean_income_adults,county,8,25384.085410721094,17364.74368074062,33403.42714070157,,
mean_income_adults,county,9,21687.446360840804,14730.14549161303,28644.747230068577,,
mean_income_adults,county,10,30546.554163010787,20112.066863165594,40981.04146285598,,
mean_income_adults,county,11,22817.433517368212,15535.488419649497,30099.378615086927,,
mean_income_adults,county,12,18575.509019465084,12512.264769790187,24638.753269139983,,
mean_income_adults,county,13,27405.455536036592,17170.308169971282,37640.602902101906,,
mean_income_adults,county,14,27854.24658450631,16606.93759289237,39101.55557612025,,
mean_income_adults,county,15,22742.360262216494,15481.983638845693,30002.736885587296,,
mean_income_adults,county,16,25803.126549383258,15631.196659748777,35975.05643901774,,
mean_income_adults,county,17,28200.244168908543,16848.925620225295,39551.56271759179,,
mean_income_adults,nation,0,29199.09243139001,21424.510895724416,36973.673967055605,,
mean_income_adults,state,0,33385.69156036253,23537.712259804146,43233.670860920916,,
mean_income_adults,state,1,26686.25019769007,18009.88233607976,35362.61805930038,,
mean_income_adults,state,2,28174.158719347008,19754.10937014247,36594.20806855155,,
mean_income_adults,state,3,27766.98448722118,17906.582652718433,37627.38632172393,,
mean_income_adults,state,4,29318.24752372932,18979.636586484572,39656.858460974065,,
mean_income_adults,state,5,22643.16730398769,16583.21017251864,28703.124435456743,,
median_household_income,county,0,36723.36035119188,24854.880191042063,48591.840511341696,,
median_household_income,county,1,35985.549296275305,17652.896485280224,54318.20210727039,,
median_household_income,county,2,31375.73179597472,17825.898835384658,44925.56475656478,,
median_household_income,county,3,33873.484288956875,13234.93661166841,54512.03196624534,,
median_household_income,county,4,33645.61600913739,23942.951023028603,43348.280995246176,,
median_household_income,county,5,30838.36375364619,21305.075753428082,40371.651753864295,,
median_household_income,county,6,35343.57715205412,21050.97103168125,49636.183272426984,,
median_household_income,county,7,22821.56093808667,15766.56558310179,29876.55629307155,,
median_household_income,county,8,28460.44429786104,19662.259858727342,37258.62873699474,,
median_household_income,county,9,23444.952105437816,16197.243298383095,30692.660912492538,,
median_household_income,county,10,29705.949486828977,20008.31658213965,39403.5823915183,,
median_household_income,county,11,27405.049646744978,18933.127043140397,35876.97225034956,,
median_household_income,county,12,23713.71206991194,16382.919537510174,31044.504602313707,,
median_household_income,county,13,38028.50281744244,19057.214781988114,56999.79085289676,,
median_household_income,county,14,33682.41237037074,13110.129750581327,54254.69499016015,,
median_household_income,county,15,26488.741402199543,18300.083840216797,34677.398964182285,,
median_household_income,county,16,26136.496844972815,18599.298752704563,33673.69493724107,,
median_household_income,county,17,35739.43209662568,14164.654130688948,57314.21006256241,,
median_household_income,nation,0,32543.55406405633,23240.547691142776,41846.560436969885,,
median_household_income,state,0,35103.66949749721,25398.849304465166,44808.489690529255,,
median_household_income,state,1,36914.89525286382,20018.701158215572,53811.08934751207,,
median_household_income,state,2,32543.55406405633,19971.365446240314,45115.74268187235,,
median_household_income,state,3,34206.40398748962,14871.82476708512,53540.98320789412,,
median_household_income,state,4,31103.418031421374,23736.319907453857,38470.51615538889,,
median_household_income,state,5,26488.741402199543,19555.690437448357,33421.79236695073,,
tertiary_share_25_plus,county,0,0.47344353920079774,0.4517218891396808,0.49516518926191466,,
tertiary_share_25_plus,county,1,0.444818058389019,0.41223962749092324,0.47739648928711476,,
tertiary_share_25_plus,county,2,0.42834490640820455,0.40270307300617575,0.45398673981023335,,
tertiary_share_25_plus,county,3,0.3693604653207007,0.3391581685984114,0.39956276204299,,
tertiary_share_25_plus,county,4,0.4456099130505558,0.41761923183747207,0.47360059426363954,,
tertiary_share_25_plus,county,5,0.3887290237265234,0.35850123772850034,0.41895680972454646,,
tertiary_share_25_plus,county,6,0.4443182647387472,0.4151285130653613,0.4735080164121331,,
tertiary_share_25_plus,county,7,0.38686581571615714,0.3512682066867042,0.42246342474561005,,
tertiary_share_25_plus,county,8,0.3963174939980418,0.36543861617416773,0.42719637182191583,,
tertiary_share_25_plus,county,9,0.36743133538959377,0.3287811508378252,0.4060815199413623,,
tertiary_share_25_plus,county,10,0.4019991820137574,0.3757817219268851,0.4282166421006297,,
tertiary_share_25_plus,county,11,0.36647357132980385,0.3261042859629033,0.4068428566967044,,
tertiary_share_25_plus,county,12,0.42735086960841806,0.3927309292724503,0.46197080994438583,,
tertiary_share_25_plus,county,13,0.43303981833637045,0.40611182639790977,0.45996781027483113,,
tertiary_share_25_plus,county,14,0.37515305410610206,0.3443480037282159,0.4059581044839882,,
tertiary_share_25_plus,county,15,0.42849176541926925,0.36043288062354256,0.49655065021499595,,
tertiary_share_25_plus,county,16,0.3942139112019236,0.363532174944421,0.4248956474594262,,
tertiary_share_25_plus,county,17,0.35883240375548847,0.3262436468474431,0.39142116066353383,,
tertiary_share_25_plus,nation,0,0.4292226223041861,0.4086492005826223,0.44979604402574996,,
tertiary_share_25_plus,state,0,0.45980834730625214,0.43841518651222444,0.48120150810027984,,
tertiary_share_25_plus,state,1,0.4369675071641681,0.41210793184115646,0.46182708248717974,,
tertiary_share_25_plus,state,2,0.43411710118804014,0.41036653747134105,0.45786766490473924,,
tertiary_share_25_plus,state,3,0.3681479171273628,0.34387406007422455,0.392421774180501,,
tertiary_share_25_plus,state,4,0.4246201970432798,0.3996180288878838,0.4496223651986758,,
tertiary_share_25_plus,state,5,0.3934445160684975,0.3705666031404197,0.4163224289965753,,
person_years_exposure,county,0,13097.69959972348,12068.340782070398,14030.314025844737,male,0-17
person_years_exposure,county,0,15876.078633998737,14641.058516255613,16984.018708859236,male,18-44
person_years_exposure,county,0,13631.675962920124,12540.053165977402,14620.006154521545,male,45-64
person_years_exposure,county,0,3938.268910204482,3459.336917812489,4341.253196961568,male,65-74
person_years_exposure,county,0,1297.9208241601918,964.1047480844038,1550.566984073288,male,75-84
person_years_exposure,county,0,166.31757461957764,83.2301321102279,233.25363029575945,male,85+
person_years_exposure,county,0,29507.75459691886,27206.962505437186,31606.421681706917,male,18-64
person_years_exposure,county,0,5402.507308984252,4536.185769157657,6094.981352649285,male,65+
mortality_rate,county,0,0.0009376273768722923,0.00023441852525032657,0.0019808430236761296,male,0-17
mortality_rate,county,0,0.000922550505868272,0.00024630173931221614,0.0020138335972069562,male,18-44
mortality_rate,county,0,0.00720328676832159,0.002457819724235092,0.015086291186902,male,45-64
mortality_rate,county,0,0.03949476766860088,0.014232618517650963,0.08562755963330024,male,65-74
mortality_rate,county,0,0.10464340002911048,0.0388276153209673,0.2416435007863922,male,75-84
mortality_rate,county,0,0.1576186526238906,0.054019700360706094,0.4365460473386746,male,85+
qualifying_event_rate,county,0,0.017500426718909418,0.013342833407689735,0.02272245484355565,male,0-17
qualifying_event_rate,county,0,0.03394146843799532,0.026679729914930936,0.043680753904233,male,18-44
qualifying_event_rate,county,0,0.044543398297220656,0.03534460141471947,0.056839483930861315,male,45-64
qualifying_event_rate,county,0,0.06989384129516132,0.05507858163188805,0.08900527077284968,male,65-74
qualifying_event_rate,county,0,0.06292860629039668,0.04721498984529986,0.08389293386659549,male,75-84
qualifying_event_rate,county,0,0.05674995410600476,0.0276262335013472,0.09941890545375613,male,85+
person_years_exposure,county,0,13729.419223768335,12637.13236881466,14708.706173337681,female,0-17
person_years_exposure,county,0,16142.874083759833,14897.395232290144,17270.386854709886,female,18-44
person_years_exposure,county,0,13917.607836992847,12784.085480954,14921.301331685074,female,45-64
person_years_exposure,county,0,3652.362425906022,3234.53722574653,4006.9612394007654,female,65-74
person_years_exposure,county,0,1303.8699191975352,965.1930099640362,1564.4585162720332,female,75-84
person_years_exposure,county,0,185.19979629910884,95.09825935733413,259.99736412740083,female,85+
person_years_exposure,county,0,30060.48192075268,27702.569199038633,32189.659546182927,female,18-64
person_years_exposure,county,0,5141.432141402666,4313.240067770988,5796.665567791378,female,65+
mortality_rate,county,0,0.002701486723181281,0.0008656517107556543,0.005708163686027719,female,0-17
mortality_rate,county,0,0.0010401503188265722,0.00030403610743176486,0.002261637881966254,female,18-44
mortality_rate,county,0,0.007458023877250404,0.0025246681551172917,0.015262282426181857,female,45-64
mortality_rate,county,0,0.03499647880290588,0.012727694287842033,0.07522719559529688,female,65-74
mortality_rate,county,0,0.11278979076998592,0.04208954693495034,0.2648096234628886,female,75-84
mortality_rate,county,0,0.1599232315818931,0.05881486507130489,0.4203713405845467,female,85+
qualifying_event_rate,county,0,0.017473383990430327,0.013286548647346482,0.02300228967113506,female,0-17
qualifying_event_rate,county,0,0.03376988902829135,0.02652503585185034,0.04321574584056595,female,18-44
qualifying_event_rate,county,0,0.042914914417347294,0.033857817197712047,0.054632665721218686,female,45-64
qualifying_event_rate,county,0,0.06468496335735192,0.050939739168952704,0.08315990015915363,female,65-74
qualifying_event_rate,county,0,0.06692895847080217,0.05042174460369431,0.09016499671732825,female,75-84
qualifying_event_rate,county,0,0.048865824412086874,0.023350046966648493,0.08394645613892511,female,85+
person_years_exposure,county,1,1213.5011994725528,1076.8344273300318,1344.3783662819244,male,0-17
person_years_exposure,county,1,1524.8746903766917,1408.3978409290341,1655.6339076895176,male,18-44
person_years_exposure,county,1,1409.9275574508401,1299.5940342013007,1525.11659876481,male,45-64
person_years_exposure,county,1,348.41443107632455,305.6835612683469,388.0106676476167,male,65-74
person_years_exposure,county,1,123.08018314444071,89.27440348578344,150.2274302022142,male,75-84
person_years_exposure,county,1,10.259522994628105,4.0967686442765645,15.603947000294895,male,85+
person_years_exposure,county,1,2934.8022478275316,2709.8315555469167,3177.5200911252664,male,18-64
person_years_exposure,county,1,481.75413721539337,405.35668067556094,546.278929883764,male,65+
mortality_rate,county,1,0.031243073705020368,0.010371373519062624,0.06833241695417416,male,0-17
mortality_rate,county,1,0.0010285168905338486,0.0,0.002831841304177527,male,18-44
mortality_rate,county,1,0.006680792600990372,0.0014051194061459465,0.01507743974619749,male,45-64
mortality_rate,county,1,0.035067957831248435,0.008387788536073033,0.08090364666502643,male,65-74
mortality_rate,county,1,0.10021326656761427,0.028102258994522206,0.24524431532674687,male,75-84
mortality_rate,county,1,0.12762332464481643,0.0,0.5043366524877839,male,85+
qualifying_event_rate,county,1,0.027738451800361275,0.01840591608057828,0.039591917864424,male,0-17
qualifying_event_rate,county,1,0.03707816198804045,0.026827165415059095,0.04963389299935176,male,18-44
qualifying_event_rate,county,1,0.04459112324322821,0.032465124947624845,0.059822509940793814,male,45-64
qualifying_event_rate,county,1,0.07074388413806769,0.046369334680721075,0.09869064880292473,male,65-74
qualifying_event_rate,county,1,0.0604417896027755,0.02755798751841844,0.09964307878871745,male,75-84
qualifying_event_rate,county,1,0.04956012799225025,0.0,0.17902299965160956,male,85+
person_years_exposure,county,1,1301.9960878494646,1183.0465666333328,1427.271484695449,female,0-17
person_years_exposure,county,1,1516.058225282151,1395.3533870315791,1643.707622128819,female,18-44
person_years_exposure,county,1,1334.3960290841449,1229.823445128921,1443.2493542166703,female,45-64
person_years_exposure,county,1,370.7214063138222,325.5419610388011,410.1521616732954,female,65-74
person_years_exposure,county,1,159.74792912996483,119.2390308924108,191.37429312812995,female,75-84
person_years_exposure,county,1,34.098649430537584,17.960209221967375,48.86557876698029,female,85+
person_years_exposure,county,1,2850.4542543662956,2630.7279902281207,3089.1483616491137,female,18-64
person_years_exposure,county,1,564.5679848743246,469.55970625789513,641.8011692582611,female,65+
mortality_rate,county,1,0.01997983873973642,0.006279489866698313,0.044480123019390264,female,0-17
mortality_rate,county,1,0.0011047100035938956,0.0,0.0031660301841844075,female,18-44
mortality_rate,county,1,0.007050166995930684,0.001528747594393477,0.015366188438058953,female,45-64
mortality_rate,county,1,0.03393181290688028,0.008051244835566476,0.07872183308128056,female,65-74
mortality_rate,county,1,0.0919379467948453,0.026998083448484287,0.22700353746936852,female,75-84
mortality_rate,county,1,0.13976524407917792,0.036305680062109734,0.396499632151106,female,85+
qualifying_event_rate,county,1,0.03066955499916744,0.02088177546826291,0.04281345840075813,female,0-17
qualifying_event_rate,county,1,0.0390043041574023,0.028224278148576983,0.05161103017826286,female,18-44
qualifying_event_rate,county,1,0.03760845297699506,0.026647701086059405,0.05064684494517487,female,45-64
qualifying_event_rate,county,1,0.07288144017776388,0.04857220522381356,0.10183753574035478,female,65-74
qualifying_event_rate,county,1,0.07318596298729797,0.04019106945412233,0.1131801057936819,female,75-84
qualifying_event_rate,county,1,0.045395790863068844,0.0,0.10684530802361532,female,85+
person_years_exposure,county,2,3288.3389873532255,3063.7783705125075,3776.8942667080823,male,0-17
person_years_exposure,county,2,3667.4611971317936,3451.0628055812394,4223.701700597809,male,18-44
person_years_exposure,county,2,3258.2857839928024,3058.8636565868533,3750.257546334082,male,45-64
person_years_exposure,county,2,911.721478148466,802.4073362857249,1058.2967800966262,male,65-74
person_years_exposure,county,2,310.89542855532716,226.17820070175674,383.2553527084157,male,75-84
person_years_exposure,county,2,37.17075093606815,20.05279327660229,52.80180528070408,male,85+
person_years_exposure,county,2,6925.746981124596,6519.241079801332,7973.920078005795,male,18-64
person_years_exposure,county,2,1259.7876576398612,1060.1571897696172,1483.7828245475775,male,65+
mortality_rate,county,2,0.0093032638283055,0.0030586275050947876,0.020084390286628836,male,0-17
mortality_rate,county,2,0.000993880871623306,0.0,0.002359004467526831,male,18-44
mortality_rate,county,2,0.006929598806885958,0.0021453211951377358,0.0149055042695682,male,45-64
mortality_rate,county,2,0.03752578285392886,0.01218578361288411,0.08247669640109624,male,65-74
mortality_rate,county,2,0.10782087584965595,0.03738963156592598,0.2557969146978528,male,75-84
mortality_rate,county,2,0.12749392356857697,0.025598576463729997,0.35134581359288825,male,85+
qualifying_event_rate,county,2,0.022406799489688788,0.016082202550969614,0.030035813679271335,male,0-17
qualifying_event_rate,county,2,0.03801085078187684,0.02898983949855279,0.049175693229734946,male,18-44
qualifying_event_rate,county,2,0.045709336720225216,0.03500947945333595,0.05931548679359677,male,45-64
qualifying_event_rate,county,2,0.054011727840123445,0.0386747000399201,0.07262073442715336,male,65-74
qualifying_event_rate,county,2,0.07839090155232081,0.052262780979475516,0.11067690024480004,male,75-84
qualifying_event_rate,county,2,0.05219074888729034,0.0,0.11792990787600158,male,85+
person_years_exposure,county,2,3399.5809183923043,3119.3203882844914,3913.055381682234,female,0-17
person_years_exposure,county,2,4116.065055028328,3901.34847752441,4735.093846957429,female,18-44
person_years_exposure,county,2,3566.017523170891,3360.7626033903534,4108.71786520248,female,45-64
person_years_exposure,county,2,916.7493330128048,811.2659170213991,1062.701071929821,female,65-74
person_years_exposure,county,2,353.2105372791329,254.45626066310055,431.7703207345684,female,75-84
person_years_exposure,county,2,56.86131952105131,29.581892840127573,81.4527896823251,female,85+
person_years_exposure,county,2,7682.082578199219,7270.885701868693,8836.353669804437,female,18-64
person_years_exposure,county,2,1326.821189812989,1103.6613477369963,1559.175766822277,female,65+
mortality_rate,county,2,0.018583546339331347,0.006307820735876965,0.04027076415316937,female,0-17
mortality_rate,county,2,0.0010213885121577763,0.0,0.0025530676649652556,female,18-44
mortality_rate,county,2,0.0073200749731002,0.002320311924773843,0.01574880444182687,female,45-64
mortality_rate,county,2,0.036036723079623384,0.012085415579288016,0.08180193438497069,female,65-74
mortality_rate,county,2,0.09817456223067166,0.03331971063868231,0.23883833398777074,female,75-84
mortality_rate,county,2,0.1523001896155085,0.04389743984617403,0.4071590898479089,female,85+
qualifying_event_rate,county,2,0.029480023852438527,0.022046952672611246,0.03900094408699717,female,0-17
qualifying_event_rate,county,2,0.03792210318914061,0.028883345074312776,0.04893848041732826,female,18-44
qualifying_event_rate,county,2,0.046202051209285236,0.035433011454550606,0.05962934572583359,female,45-64
qualifying_event_rate,county,2,0.06879025679410392,0.05052741472851152,0.08973797073770835,female,65-74
qualifying_event_rate,county,2,0.07011608452023187,0.04580495574284143,0.10155608918364042,female,75-84
qualifying_event_rate,county,2,0.057536973757496994,0.012728384459300465,0.11514604954847273,female,85+
person_years_exposure,county,3,1438.762308367055,1188.80189771805,1656.6289554403702,male,0-17
person_years_exposure,county,3,1842.5357177694448,1682.036936613406,2016.4266167224562,male,18-44
person_years_exposure,county,3,2103.92196677771,1912.4515717139,2302.13858967679,male,45-64
person_years_exposure,county,3,567.0955314556487,493.81599740292063,637.0200449710348,male,65-74
person_years_exposure,county,3,196.50958362437032,142.38706091303087,239.78861783699364,male,75-84
person_years_exposure,county,3,33.048709048172434,17.02964255783403,48.55801194465193,male,85+
person_years_exposure,county,3,3946.4576845471547,3599.659098484315,4318.946084074179,male,18-64
person_years_exposure,county,3,796.6538241281914,661.9141609353965,918.2889800080837,male,65+
mortality_rate,county,3,0.06004401535281773,0.020684138539150652,0.13751423701842733,male,0-17
mortality_rate,county,3,0.0010761854639379752,0.0,0.00286759942518688,male,18-44
mortality_rate,county,3,0.007210074248610536,0.0019358700761154613,0.016105860591213862,male,45-64
mortality_rate,county,3,0.03628287476528368,0.010996846999284571,0.08235591198457992,male,65-74
mortality_rate,county,3,0.0970215118127523,0.03030857276424066,0.24083900355544444,male,75-84
mortality_rate,county,3,0.15497545215226843,0.04130576333923926,0.43072447085621424,male,85+
qualifying_event_rate,county,3,0.007327778163163396,0.0034920961825879535,0.011893096823332555,male,0-17
qualifying_event_rate,county,3,0.019705244700196984,0.013228657776637846,0.027334124841941608,male,18-44
qualifying_event_rate,county,3,0.0233566766144193,0.016113205183851356,0.031858543963063285,male,45-64
qualifying_event_rate,county,3,0.033918206394391796,0.019892208939870593,0.04981383429723241,male,65-74
qualifying_event_rate,county,3,0.041088584036674786,0.01817154657520273,0.068025321149435,male,75-84
qualifying_event_rate,county,3,0.03874510372294219,0.0,0.10016376762241018,male,85+
person_years_exposure,county,3,1610.8154044031123,1457.7336122675713,1767.2167073652088,female,0-17
person_years_exposure,county,3,1766.014427724138,1610.8120483972727,1931.3422168140025,female,18-44
person_years_exposure,county,3,1943.882439410159,1774.2340223123313,2130.1768011971753,female,45-64
person_years_exposure,county,3,590.5602574058253,514.3391674473285,665.2103829527193,female,65-74
person_years_exposure,county,3,183.78814959146376,136.6585999701161,223.53918752454797,female,75-84
person_years_exposure,county,3,10.022308957468091,3.9982755883102348,15.884390559843904,female,85+
person_years_exposure,county,3,3709.896867134297,3390.2473933632996,4061.5828530541153,female,18-64
person_years_exposure,county,3,784.3707159547571,664.9885197996899,897.0724417016773,female,65+
mortality_rate,county,3,0.011007138807795313,0.0032518757236596374,0.024218145569821374,female,0-17
mortality_rate,county,3,0.0010329580106267138,0.0,0.00292365270783022,female,18-44
mortality_rate,county,3,0.00794760960682778,0.0021040936221518006,0.017776624029818423,female,45-64
mortality_rate,county,3,0.03500777877533351,0.01049849574816467,0.07707032025588649,female,65-74
mortality_rate,county,3,0.09087952286937638,0.029235175051001844,0.22054866062933806,female,75-84
mortality_rate,county,3,0.15011394545991624,0.0,0.5573847870911005,female,85+
qualifying_event_rate,county,3,0.005843677625486838,0.002709869116154294,0.009496724230480431,female,0-17
qualifying_event_rate,county,3,0.021513507175284958,0.01461396007436324,0.02996285512697409,female,18-44
qualifying_event_rate,county,3,0.02581139444907719,0.01806391948363596,0.035048181454014164,female,45-64
qualifying_event_rate,county,3,0.036086958392892665,0.021828448759991053,0.052552404950049085,female,65-74
qualifying_event_rate,county,3,0.04371154070773616,0.01957476471182746,0.07267710562910053,female,75-84
qualifying_event_rate,county,3,0.02842181472451069,0.0,0.1413023604104836,female,85+
person_years_exposure,county,4,2180.841433464334,1915.6882066260869,2438.166204851921,male,0-17
person_years_exposure,county,4,2651.3105028930527,2381.8684585641126,2913.222406582608,male,18-44
person_years_exposure,county,4,2749.751602010968,2470.706032667686,3019.9979243132543,male,45-64
person_years_exposure,county,4,820.1023250378231,716.8880072770315,918.2857963385865,male,65-74
person_years_exposure,county,4,323.04401793055877,235.21879795682372,395.6402370872712,male,75-84
person_years_exposure,county,4,56.25797049942046,25.611875933069246,82.55898746531913,male,85+
person_years_exposure,county,4,5401.06210490402,4852.3189098085995,5926.934511750975,male,18-64
person_years_exposure,county,4,1199.4043134678022,990.9599928325014,1385.5723710899788,male,65+
mortality_rate,county,4,0.027899208565268233,0.009880553510600257,0.0607869867124483,male,0-17
mortality_rate,county,4,0.0010037046998441824,0.0,0.002690928622776932,male,18-44
mortality_rate,county,4,0.0071936540392535065,0.002117579987633054,0.015833097115113475,male,45-64
mortality_rate,county,4,0.03493454593294644,0.011516231807629252,0.07989449672630675,male,65-74
mortality_rate,county,4,0.1059500625700745,0.0353009450524504,0.25106339633090297,male,75-84
mortality_rate,county,4,0.14759921639901888,0.04653807149152772,0.4438950949290547,male,85+
qualifying_event_rate,county,4,0.016860025861825837,0.0111859505499004,0.023917478178664017,male,0-17
qualifying_event_rate,county,4,0.027702503145460043,0.019837706630046865,0.037136099662032115,male,18-44
qualifying_event_rate,county,4,0.036711235032984395,0.027489914163835196,0.04833783864484457,male,45-64
qualifying_event_rate,county,4,0.05181565681214252,0.036244731200140747,0.07108166054632971,male,65-74
qualifying_event_rate,county,4,0.06213132692600216,0.038591987174061974,0.09345013941638239,male,75-84
qualifying_event_rate,county,4,0.0655901495899588,0.016215648098866418,0.13127783511603494,male,85+
person_years_exposure,county,4,2239.2891964516853,2006.0585292405967,2457.6512519610615,female,0-17
person_years_exposure,county,4,2782.7692403379097,2497.8974880990763,3065.9923431104307,female,18-44
person_years_exposure,county,4,2373.3527518019437,2129.4641309954463,2608.7664535362783,female,45-64
person_years_exposure,county,4,739.5869399958751,645.916516911832,826.7054952021144,female,65-74
person_years_exposure,county,4,229.99200711291994,168.39819100477945,281.44441748567954,female,75-84
person_years_exposure,county,4,53.45477579175775,28.424506224741908,77.85103986216146,female,85+
person_years_exposure,county,4,5156.121992139853,4629.3454529266455,5666.614975089986,female,18-64
person_years_exposure,county,4,1023.0337229005528,852.513074084972,1175.9494639187358,female,65+
mortality_rate,county,4,0.0030418239181849976,0.0004499976405530424,0.007406633453018803,female,0-17
mortality_rate,county,4,0.0010336699148653494,0.0,0.0027451508404171487,female,18-44
mortality_rate,county,4,0.007452125868803822,0.0021183217040443266,0.016657029844511825,female,45-64
mortality_rate,county,4,0.031640247331603207,0.009723924770595497,0.0710836909274934,female,65-74
mortality_rate,county,4,0.10647066716351077,0.034653777445686554,0.26138874863058004,female,75-84
mortality_rate,county,4,0.14473762105205473,0.03806434081864594,0.41879010522250576,female,85+
qualifying_event_rate,county,4,0.012624114390202182,0.007925374683373112,0.017993323447751553,female,0-17
qualifying_event_rate,county,4,0.028177420919600737,0.020557635713207192,0.038338459106578314,female,18-44
qualifying_event_rate,county,4,0.03407523745989649,0.024951062520640308,0.045269244653437464,female,45-64
qualifying_event_rate,county,4,0.04373446137619556,0.029279697833016562,0.059988870478580134,female,65-74
qualifying_event_rate,county,4,0.06315615571783774,0.03661474029429993,0.09696518397156849,female,75-84
qualifying_event_rate,county,4,0.04779041109175645,0.0,0.10218373334477762,female,85+
person_years_exposure,county,5,1298.2999309450001,1149.6193971341952,1417.1865178848066,male,0-17
person_years_exposure,county,5,1827.625502303165,1706.5676925688877,1933.3003106554931,male,18-44
person_years_exposure,county,5,1937.7720436626448,1812.5836028189751,2052.699032756592,male,45-64
person_years_exposure,county,5,592.3790200185302,527.1409074110253,644.1716150506356,male,65-74
person_years_exposure,county,5,167.064644155253,120.09660086197694,201.58265224504547,male,75-84
person_years_exposure,county,5,22.48776699775734,11.064823296794028,33.84390711531854,male,85+
person_years_exposure,county,5,3765.3975459658095,3523.382264978462,3984.426973216759,male,18-64
person_years_exposure,county,5,781.9314311715406,666.1930870046938,871.3308376962107,male,65+
mortality_rate,county,5,0.03700374248646003,0.012367744422756951,0.08256909021072185,male,0-17
mortality_rate,county,5,0.0015549120273375377,0.0,0.003990850215762675,male,18-44
mortality_rate,county,5,0.007550351148293865,0.0020060553488514656,0.016889325354704724,male,45-64
mortality_rate,county,5,0.03576465219533691,0.010615903918693048,0.08074560915164976,male,65-74
mortality_rate,county,5,0.09452514316229613,0.0288677412528972,0.2346445543220602,male,75-84
mortality_rate,county,5,0.1953135253923017,0.05279086941694841,0.5597995432075644,male,85+
qualifying_event_rate,county,5,0.023354234301761263,0.015326841037829905,0.03363095316710831,male,0-17
qualifying_event_rate,county,5,0.028386762511450298,0.020076411468601847,0.03851116798967074,male,18-44
qualifying_event_rate,county,5,0.04013826541058864,0.029651519796669603,0.05319752584866331,male,45-64
qualifying_event_rate,county,5,0.058501154896313606,0.04042322333274258,0.07996338884058025,male,65-74
qualifying_event_rate,county,5,0.05563521016715766,0.02694195407020555,0.08961082920328305,male,75-84
qualifying_event_rate,county,5,0.044356024112367734,0.0,0.12633273117060706,male,85+
person_years_exposure,county,5,1503.9018144147253,1399.450505745192,1597.0275476702377,female,0-17
person_years_exposure,county,5,1676.9453784882464,1569.4657615933047,1774.0990154320145,female,18-44
person_years_exposure,county,5,2061.8969709625962,1929.0059492080272,2185.9489271206553,female,45-64
person_years_exposure,county,5,627.9028917110656,554.2934618200942,688.0786716077072,female,65-74
person_years_exposure,county,5,192.10177124811247,141.06110673407818,230.5092727464671,female,75-84
person_years_exposure,county,5,26.481041274908215,10.84662992152303,40.62719679848277,female,85+
